fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
9,2013-10-01 08:04:57 UTC,-73.991513,40.750021,-73.988792,40.7689,1
6,2014-02-23 01:30:42 UTC,-73.993676,40.762218,-73.986239,40.755958,1
11,2013-08-07 08:14:00 UTC,-73.990845,40.756167,-73.965078,40.76583,1
6.5,2014-02-21 13:00:00 UTC,-74.004362,40.730992,-74.00977,40.722337,1
6.1,2010-03-19 19:14:00 UTC,-73.996738,40.742818,-73.98369,40.742807,2
9.3,2011-11-23 15:48:10 UTC,-73.971717,40.78176,-73.966085,40.762098,1
7.5,2014-11-03 22:59:00 UTC,-73.984468,40.720322,-73.986753,40.734007,1
5.5,2015-01-07 15:43:56 UTC,-73.98406219,40.76190948,-73.97541809,40.75743103,1
4.9,2009-11-11 22:35:00 UTC,-74.001305,40.724265,-73.98762,40.724458,6
6.5,2012-09-17 15:04:00 UTC,-73.991302,40.739167,-73.996682,40.725602,6
11.5,2013-04-10 18:31:00 UTC,-73.968057,40.762517,-73.98138,40.753982,1
26.5,2013-08-25 16:26:00 UTC,-73.981088,40.768112,-74.009713,40.70596,1
9.5,2013-09-01 18:21:00 UTC,-73.978847,40.761767,-73.989947,40.756787,2
16,2015-05-03 17:21:36 UTC,-73.99114227,40.73375702,-73.98130035,40.7688942,1
4.9,2009-11-16 18:25:40 UTC,-73.993559,40.746965,-73.995569,40.753118,1
8.5,2013-01-15 19:37:00 UTC,-73.950812,40.78305,-73.970692,40.76767,1
10,2013-04-15 15:45:00 UTC,-73.979275,40.762322,-73.953912,40.765642,1
3.7,2009-03-20 15:53:00 UTC,-73.993738,40.749058,-73.996513,40.742835,3
5.7,2010-04-24 21:39:02 UTC,-73.974366,40.787463,-73.979748,40.771099,3
10.1,2012-07-03 18:03:00 UTC,-73.986093,40.743452,-73.955617,40.764012,1
42.67,2009-12-04 15:21:00 UTC,-73.871092,40.773835,-73.96495,40.757162,1
5.7,2011-03-31 04:26:35 UTC,-73.951565,40.714047,-73.941398,40.703832,1
26.1,2012-05-14 21:20:00 UTC,-73.872635,40.774025,-73.983028,40.757362,1
7.5,2013-02-25 12:03:00 UTC,-73.990783,40.756055,-73.978742,40.763175,1
20.5,2013-06-23 02:03:00 UTC,-73.996762,40.720635,-73.95891,40.710337,1
26.1,2009-03-19 13:21:00 UTC,-73.871008,40.773824,-73.735343,40.712296,1
6.5,2009-07-24 18:56:41 UTC,-73.991171,40.749581,-73.976624,40.745146,1
6.5,2010-03-23 17:53:28 UTC,-73.990839,40.723718,-74.006524,40.732305,1
11.3,2010-05-04 12:14:00 UTC,-73.993795,40.746445,-73.993205,40.722463,1
13,2012-11-25 00:06:23 UTC,-74.004429,40.737608,-73.996264,40.760043,1
2.5,2009-01-29 15:55:10 UTC,-73.949038,40.753805,-73.952307,40.755975,1
4.1,2009-09-09 22:43:00 UTC,-73.985305,40.732007,-73.992197,40.721557,1
8.9,2010-11-03 15:01:00 UTC,-73.976085,40.74509,-74.002672,40.738777,1
7.5,2013-10-25 23:50:00 UTC,-74.006287,40.733637,-74.00478,40.718782,6
10.9,2009-02-28 12:17:38 UTC,-74.001665,40.735572,-73.970827,40.764104,1
8,2014-01-25 03:12:00 UTC,-74.00522,40.719437,-73.98702,40.722412,1
5.5,2014-12-19 19:37:04 UTC,-73.987636,40.770074,-73.982077,40.778355,1
9.7,2012-05-29 15:13:00 UTC,-73.999855,40.724265,-74.014535,40.711607,1
7,2014-07-23 20:16:10 UTC,-73.979974,40.742976,-73.967256,40.757684,1
4.9,2011-12-12 18:02:00 UTC,-73.974613,40.742098,-73.976443,40.75148,1
14,2014-07-26 01:43:04 UTC,-74.005206,40.740777,-73.964297,40.756637,1
9.7,2010-01-05 08:12:26 UTC,-73.985883,40.740895,-73.987302,40.722107,1
4.1,2010-10-25 17:55:00 UTC,-73.955012,40.788865,-73.964475,40.79205,3
3.7,2010-12-04 02:49:59 UTC,-73.96517,40.791867,-73.959759,40.798883,1
11.7,2011-11-05 22:57:47 UTC,-73.956679,40.777994,-73.988997,40.734989,1
6.5,2011-12-08 02:40:50 UTC,-73.999547,40.719658,-73.988933,40.725188,1
14,2014-03-08 12:19:46 UTC,-73.95355,40.782225,-73.995022,40.76999,1
6.1,2009-02-14 18:14:00 UTC,-73.987012,40.764537,-73.976993,40.760328,1
4.5,2010-08-06 19:07:00 UTC,-73.974095,40.75372,-73.967017,40.763668,2
8.5,2015-01-31 10:44:02 UTC,-73.9970932,40.73683929,-73.9852829,40.72759628,2
10.1,2010-05-07 01:34:52 UTC,-73.98118,40.738026,-73.982384,40.771477,1
18.5,2012-07-01 15:01:00 UTC,-74.002022,40.729985,-73.942222,40.790515,1
9.5,2013-04-14 07:33:00 UTC,-73.995522,40.739287,-73.990022,40.767357,1
7.3,2009-04-07 22:48:00 UTC,-74.000838,40.74238,-73.992125,40.72735,5
4.5,2009-08-02 11:06:00 UTC,-73.997227,40.741822,-73.990048,40.738737,1
12,2013-05-16 13:41:00 UTC,-73.975653,40.741537,-73.964212,40.77299,1
7.5,2013-09-30 22:26:00 UTC,-73.983888,40.749327,-73.980257,40.733557,4
6.5,2014-03-31 10:00:50 UTC,-73.986185,40.752978,-73.977005,40.76046,1
41.04,2015-04-27 12:36:53 UTC,-73.87306976,40.77408981,-73.9825592,40.73141098,1
30.9,2009-04-09 16:53:00 UTC,-74.011467,40.713233,-73.86492,40.770383,5
7.3,2009-09-27 02:06:23 UTC,-74.00344,40.713714,-74.004992,40.740872,2
7.7,2010-10-31 09:50:00 UTC,-73.996387,40.753293,-73.976983,40.758505,1
7.3,2010-12-30 22:31:26 UTC,-73.986047,40.738311,-73.996138,40.748498,1
5.7,2011-01-24 08:10:06 UTC,-73.959835,40.762705,-73.965615,40.758678,1
12.5,2013-04-26 07:45:53 UTC,-73.948039,40.790009,-73.978065,40.773509,1
10.5,2014-12-07 15:27:51 UTC,-73.969496,40.76226,-73.992392,40.74274,1
6.1,2009-11-02 13:47:36 UTC,-73.986729,40.734249,-73.979174,40.750536,1
4.5,2010-03-22 11:31:24 UTC,-73.96607,40.770313,-73.961407,40.764404,1
4.1,2011-08-06 03:19:00 UTC,-73.988602,40.731402,-73.989722,40.727172,1
8.1,2012-04-19 10:17:24 UTC,-73.977751,40.757481,-73.9885,40.776578,1
8.5,2012-06-27 23:32:00 UTC,-73.955112,40.765,-73.978997,40.765125,1
8,2013-03-12 20:08:00 UTC,-73.975532,40.753795,-73.99114,40.742277,2
11.3,2010-02-28 21:54:55 UTC,-74.005425,40.727199,-73.967002,40.69442,1
7.7,2010-04-08 11:53:00 UTC,-73.964987,40.772492,-73.980262,40.7608,1
8.1,2011-11-27 15:55:00 UTC,-73.986415,40.732547,-73.992198,40.749128,1
11,2013-03-23 11:41:00 UTC,-74.001015,40.721992,-73.986737,40.72813,1
7.5,2013-09-23 22:20:22 UTC,-73.942895,40.83705,-73.942322,40.822374,1
4.9,2010-02-21 11:06:57 UTC,-73.982221,40.768821,-73.983783,40.756168,1
32.67,2010-09-21 13:29:12 UTC,-73.86321,40.769898,-73.973218,40.754623,1
10.5,2011-05-22 15:49:45 UTC,-74.001305,40.736861,-73.973827,40.764524,1
5.7,2012-03-29 20:10:35 UTC,-74.001549,40.746472,-74.008361,40.73675,1
10.7,2009-01-14 17:17:21 UTC,-73.977602,40.751812,-73.997808,40.743373,1
4.5,2009-03-07 09:38:00 UTC,-73.990727,40.757135,-73.98086,40.767112,1
3.7,2009-12-28 08:17:00 UTC,-73.983113,40.741727,-73.989823,40.737815,1
9.3,2012-03-14 07:42:00 UTC,-73.97923,40.747448,-73.978035,40.77363,1
7,2014-02-05 16:51:13 UTC,-73.976995,40.756478,-73.965385,40.764506,1
6.5,2014-08-04 00:52:00 UTC,-73.990757,40.754365,-73.983352,40.741367,1
5.5,2015-02-10 14:39:57 UTC,-73.96485138,40.7640152,-73.9649353,40.77243805,1
6.5,2010-04-11 18:43:00 UTC,-74.008083,40.73891,-73.986642,40.747742,1
2.5,2009-04-18 20:44:00 UTC,-73.963795,40.757263,-73.963813,40.757287,1
3.3,2009-11-05 03:30:07 UTC,-73.952731,40.776505,-73.957652,40.769561,1
16.5,2012-01-16 06:19:44 UTC,-73.99979,40.738517,-73.935936,40.695427,3
13.3,2012-03-18 03:11:50 UTC,-74.002233,40.734747,-73.950717,40.78243,1
6,2013-04-06 17:42:05 UTC,-73.965709,40.762201,-73.950639,40.771563,1
17,2013-11-26 16:41:00 UTC,-73.991685,40.716342,-73.983755,40.74666,1
6.5,2010-01-10 09:10:34 UTC,-73.983145,40.761794,-74.001282,40.756994,2
8.1,2012-04-01 12:03:00 UTC,-74.007962,40.704572,-74.00013,40.723622,5
6,2013-07-25 21:16:03 UTC,-73.977112,40.749418,-73.984612,40.737106,1
7.3,2009-08-29 21:34:24 UTC,-74.015876,40.711373,-74.002425,40.724787,1
25.7,2010-07-09 01:33:31 UTC,-73.985796,40.723225,-74.028228,40.632416,3
8.5,2010-08-27 19:14:00 UTC,-73.949147,40.79704,-73.978608,40.777592,1
9.3,2012-05-12 20:25:17 UTC,-73.982954,40.764756,-73.973045,40.792794,2
5.5,2013-06-12 08:35:21 UTC,-73.975992,40.748759,-73.967822,40.759753,1
10.9,2009-11-28 17:39:04 UTC,-73.965881,40.763025,-73.992554,40.742827,1
6,2012-10-19 00:36:56 UTC,-74.004585,40.731558,-73.99752,40.746452,1
7.7,2010-11-20 13:44:00 UTC,-74.00271,40.743187,-73.982677,40.742332,1
4.9,2011-05-21 09:59:41 UTC,-73.960488,40.775849,-73.969594,40.763432,2
15.7,2011-11-26 01:22:38 UTC,-73.957829,40.717983,-73.976315,40.753149,1
6,2013-08-26 00:07:00 UTC,-74.011757,40.709622,-74.003105,40.727612,1
5,2013-11-18 08:09:00 UTC,-73.980992,40.756407,-73.973782,40.762272,1
17,2014-02-06 20:00:00 UTC,-73.9888,40.736852,-73.94592,40.745767,1
11.5,2014-02-22 23:17:00 UTC,-73.986907,40.742985,-74.009625,40.71013,6
14.5,2014-04-06 00:27:03 UTC,-73.984369,40.737177,-74.003673,40.707888,2
7.3,2010-05-11 13:17:00 UTC,-73.972023,40.744265,-73.981588,40.75518,1
11,2015-06-17 15:37:56 UTC,-73.9801178,40.760952,-73.99105835,40.76052856,1
10.5,2012-11-01 10:21:00 UTC,-73.982643,40.777053,-73.97517,40.760813,1
5,2013-12-18 06:15:06 UTC,-73.99125,40.749793,-73.986163,40.743258,1
13.7,2012-08-30 03:32:59 UTC,-73.98557,40.727202,-73.973737,40.755063,1
4.5,2013-04-27 10:01:44 UTC,-73.981291,40.781624,-73.982428,40.774098,1
29.83,2013-08-05 06:09:13 UTC,-73.952698,40.772435,-73.861463,40.76819,1
19,2015-01-15 19:51:15 UTC,-73.96356201,40.75733566,-74.00939178,40.72400665,1
8.5,2010-01-20 08:20:00 UTC,-73.972222,40.756673,-73.992367,40.740248,1
9.3,2010-12-29 23:58:36 UTC,-73.971159,40.75727,-73.996067,40.74999,1
9,2013-07-20 01:39:00 UTC,-73.992525,40.748357,-73.987735,40.768642,6
7,2009-01-09 22:26:35 UTC,-73.985089,40.748077,-73.98559,40.759619,1
9.7,2009-06-03 08:48:07 UTC,-73.963486,40.757351,-73.974972,40.741795,1
4.5,2009-08-06 07:16:21 UTC,-73.96434,40.770271,-73.970371,40.765684,1
4.9,2011-10-19 23:33:40 UTC,-73.985959,40.760851,-73.990136,40.749098,1
11.7,2011-12-24 12:13:17 UTC,-73.943142,40.789555,-73.979304,40.7651,2
10.5,2014-06-28 15:21:00 UTC,-73.95686,40.802412,-73.954423,40.779747,1
5.5,2014-11-16 18:34:00 UTC,-73.971883,40.754727,-73.980997,40.75961,3
6.5,2009-09-19 17:09:24 UTC,-73.952593,40.792086,-73.964143,40.773554,2
4.9,2010-10-27 05:50:00 UTC,-73.989717,40.756682,-73.975722,40.754138,5
16.9,2011-04-25 23:15:29 UTC,-73.982359,40.771313,-73.910868,40.776245,2
13.5,2014-11-07 01:20:22 UTC,-73.984068,40.725404,-73.942809,40.71492,1
6.5,2010-01-13 20:01:26 UTC,-73.973371,40.743847,-73.954842,40.767235,2
5.7,2010-11-23 07:49:38 UTC,-73.960561,40.797406,-73.955698,40.787809,1
8,2014-01-24 23:46:22 UTC,-73.960738,40.77597,-73.978677,40.761345,3
8.5,2014-02-01 17:59:36 UTC,-74.003154,40.717738,-73.987228,40.722415,2
10,2014-04-23 15:41:00 UTC,-73.951742,40.769518,-73.960143,40.768208,2
11,2015-06-22 16:06:23 UTC,-73.97814941,40.75648499,-73.95883942,40.76382065,1
4.1,2009-04-07 11:11:02 UTC,-73.968907,40.764183,-73.974356,40.757483,1
34,2010-07-09 04:51:00 UTC,-73.978848,40.762427,-73.8709,40.774052,2
4.9,2010-08-26 07:41:59 UTC,-73.986059,40.777696,-73.976454,40.781516,1
7.3,2011-10-15 09:38:00 UTC,-73.975483,40.681438,-73.98668,40.701985,1
8.5,2011-10-17 07:30:00 UTC,-73.995712,40.759088,-73.971623,40.757363,1
3.5,2015-06-25 18:52:30 UTC,-73.97190857,40.74979019,-73.97319794,40.74981308,1
7.7,2009-12-11 22:51:38 UTC,-73.953699,40.775363,-73.972218,40.75628,2
3.7,2011-10-15 12:47:00 UTC,-73.970027,40.794738,-73.97085,40.800868,1
5,2009-03-10 23:46:49 UTC,-73.964302,40.756501,-73.969163,40.765931,1
12.9,2010-09-01 19:14:00 UTC,-73.981659,40.780262,-73.963203,40.80871,1
10.9,2011-04-14 15:57:57 UTC,-73.985591,40.768062,-73.98542,40.741725,1
5.5,2012-11-17 17:02:36 UTC,-73.960844,40.76907,-73.959246,40.778534,4
14,2013-07-23 22:10:22 UTC,-73.981973,40.773286,-73.949,40.803509,1
13,2014-10-12 01:42:00 UTC,-73.993472,40.697452,-73.958412,40.679037,1
13.5,2015-04-18 14:36:46 UTC,-74.00624084,40.73432541,-73.98729706,40.72242355,1
19,2014-06-22 02:39:00 UTC,-74.00466,40.742027,-73.963767,40.71839,1
8.9,2009-05-20 18:27:00 UTC,0,0,0,0,5
6.9,2011-05-21 00:09:00 UTC,-74.004977,40.718945,-73.993083,40.74259,1
8.1,2011-08-20 23:53:00 UTC,-73.98233,40.751015,-73.989362,40.730332,5
11.3,2012-03-16 19:38:55 UTC,-73.992288,40.749001,-73.999815,40.720826,1
6.1,2012-06-01 14:42:43 UTC,-73.952133,40.789972,-73.935902,40.796274,1
7.7,2012-07-09 09:56:00 UTC,-73.972963,40.757327,-73.992387,40.742855,2
6.9,2012-02-29 10:59:02 UTC,-73.976611,40.750647,-73.989184,40.75284,1
9,2013-07-31 13:04:00 UTC,-73.971687,40.761692,-73.988485,40.767377,1
10.1,2010-08-27 23:12:00 UTC,-74.001733,40.730583,-73.989528,40.767602,2
8.1,2010-08-27 23:12:00 UTC,-73.99761,40.720953,-74.006115,40.739982,5
7.7,2010-10-20 21:02:00 UTC,-73.961598,40.777062,-73.964052,40.77041,2
24,2014-06-27 04:09:17 UTC,-73.962252,40.770338,-73.939293,40.851353,1
5,2015-01-01 21:34:20 UTC,-74.00203705,40.73962402,-74.00536346,40.72874832,2
16.9,2010-09-25 11:58:00 UTC,-73.978308,40.75201,-73.988987,40.72037,2
9.5,2013-02-02 11:37:26 UTC,-73.993386,40.729302,-73.991512,40.749198,2
8.5,2013-03-07 08:11:19 UTC,-73.992297,40.732104,-73.989135,40.744267,1
18.5,2011-09-07 20:08:00 UTC,-73.964808,40.806912,-74.005642,40.726357,1
34.83,2013-05-01 16:30:00 UTC,-73.975175,40.755622,-73.885457,40.773147,3
10.5,2013-11-12 13:10:00 UTC,-73.971475,40.76378,-73.97756,40.786882,2
7,2014-11-28 21:50:00 UTC,-73.979605,40.76531,-73.974103,40.75693,1
17.5,2015-04-26 15:35:40 UTC,-73.98020935,40.76238251,-74.00606537,40.72355652,1
6.5,2011-12-09 10:48:18 UTC,-73.964506,40.791943,-73.951047,40.778926,1
10.9,2010-05-12 12:45:53 UTC,-73.982156,40.766264,-73.963384,40.808508,1
5.5,2013-11-20 19:51:00 UTC,-73.963603,40.77425,-73.955635,40.776632,3
9.3,2010-06-21 08:50:30 UTC,-73.948444,40.782406,-73.970668,40.764361,1
14.1,2011-08-02 11:42:00 UTC,-73.954307,40.770218,-73.986733,40.757618,1
11,2014-02-01 13:17:00 UTC,-73.980322,40.734405,-73.9831,40.750277,1
4.5,2010-11-09 02:22:00 UTC,-73.9855,40.71922,-73.99481,40.725882,1
12.1,2012-02-14 20:04:00 UTC,-73.994302,40.756037,-73.994437,40.719562,1
15,2013-09-23 15:01:00 UTC,-73.961942,40.755682,-73.972712,40.764837,1
5,2014-03-04 06:58:06 UTC,-73.983993,40.743412,-73.992993,40.747877,1
18.1,2009-08-23 15:30:00 UTC,-73.94095,40.832095,-73.994387,40.76095,1
6.1,2012-03-28 13:49:38 UTC,-73.971762,40.763135,-73.959737,40.766892,1
4.9,2011-07-20 23:51:23 UTC,-73.991728,40.726078,-74.002438,40.729346,1
17,2013-02-20 09:13:24 UTC,-73.953028,40.766687,-73.998157,40.740756,1
3.7,2009-07-06 15:42:50 UTC,-73.956488,40.777449,-73.955693,40.782087,1
3.7,2009-08-31 07:04:48 UTC,0,0,0,0,1
6.5,2012-02-01 21:40:30 UTC,-73.982249,40.757511,-73.959138,40.774153,2
6.9,2012-04-21 10:27:15 UTC,-73.976741,40.751652,-73.983011,40.771727,1
9.7,2012-07-19 12:16:33 UTC,-73.982347,40.754115,-73.987094,40.765125,1
7,2013-08-05 23:13:00 UTC,-73.985797,40.762017,-73.9712,40.75456,1
3.7,2012-06-13 12:47:50 UTC,-73.956722,40.778032,-73.958146,40.779331,1
15,2014-07-28 17:42:00 UTC,-73.97341,40.75926,-74.00431,40.73112,6
5.3,2009-10-05 19:40:41 UTC,-73.946908,40.775972,-73.957602,40.761554,2
8.5,2010-09-09 23:25:09 UTC,-73.999223,40.730053,-73.985998,40.745153,4
7.7,2010-06-26 21:17:19 UTC,-73.972854,40.754981,-73.980728,40.729959,3
5.7,2011-04-08 07:41:50 UTC,-73.964392,40.767548,-73.964251,40.767441,2
7.5,2015-03-02 07:30:18 UTC,-73.78238678,40.64458847,-73.79248047,40.65516663,1
3.3,2012-03-04 01:33:00 UTC,-73.975662,40.7577,-73.973055,40.761387,1
7.7,2012-06-27 11:36:00 UTC,-73.96036,40.778557,-73.970825,40.764377,1
10.5,2015-05-02 17:49:31 UTC,-73.99600983,40.72643661,-73.99170685,40.74913025,4
6.1,2009-08-17 14:37:00 UTC,-73.985312,40.752245,-73.991302,40.757897,5
5,2012-09-14 23:29:00 UTC,-73.980707,40.738857,-73.980707,40.738857,1
12.67,2009-08-15 17:55:00 UTC,-73.981617,40.743862,-73.946232,40.745492,2
31.3,2012-04-08 18:09:00 UTC,-73.872987,40.774027,-73.985297,40.763238,1
7,2013-07-10 01:45:00 UTC,-73.987557,40.732712,-73.988482,40.748817,2
7,2013-10-04 19:52:00 UTC,-74.015865,40.714545,-74.006765,40.730207,1
9.5,2013-10-19 01:16:00 UTC,-74.002402,40.719847,-73.994592,40.750665,1
31.83,2013-11-28 11:00:32 UTC,-73.863037,40.769551,-73.976507,40.754707,2
3.7,2010-11-03 12:15:03 UTC,-73.996752,40.726782,-73.999218,40.7302,1
52,2014-10-26 08:43:00 UTC,-74.00472,40.737547,-74.004037,40.738182,1
15.3,2011-05-30 22:11:00 UTC,-73.994203,40.681173,-73.921217,40.670033,2
2.9,2009-11-07 14:29:14 UTC,-73.965505,40.806097,-73.965505,40.806097,1
13.3,2010-12-18 13:53:00 UTC,-74.006727,40.741673,-73.976007,40.784743,3
6,2012-10-01 19:13:00 UTC,-74.007892,40.715247,-73.996823,40.720482,1
7.5,2015-06-11 09:13:09 UTC,-74.00672913,40.73612976,-73.99004364,40.74296188,5
16.9,2011-04-26 13:26:00 UTC,-73.917825,40.771275,-73.887462,40.807228,2
12.9,2011-05-14 22:52:00 UTC,-73.979553,40.749337,-73.987902,40.73844,1
6.1,2011-07-06 19:12:14 UTC,-73.969254,40.763688,-73.957811,40.779432,1
13.5,2013-02-13 00:05:13 UTC,-74.00728,40.727743,-73.972065,40.755472,1
14.9,2009-12-06 15:14:00 UTC,-73.95437,40.781035,-73.988785,40.737818,5
9.3,2012-01-15 09:52:35 UTC,-73.992708,40.74297,-73.959781,40.779517,1
4.5,2012-03-13 14:05:35 UTC,-74.002163,40.7265,-73.99373,40.732896,1
9,2013-09-29 23:30:39 UTC,-74.00001,40.728406,-73.994579,40.753735,1
33.33,2013-11-11 20:53:38 UTC,-73.86283,40.769129,-73.974365,40.755355,1
9,2013-12-17 21:10:42 UTC,-73.964007,40.756804,-73.982336,40.73124,1
11,2014-03-21 19:19:36 UTC,-73.975865,40.75144,-73.999105,40.729995,1
13.3,2010-08-23 18:21:00 UTC,-73.976063,40.760082,-74.007815,40.741007,1
2.9,2009-02-08 22:06:00 UTC,-73.986233,40.7709,-73.987508,40.768173,1
5.3,2009-03-23 08:59:17 UTC,-73.992211,40.749084,-73.986067,40.742358,1
13.3,2012-08-01 18:33:23 UTC,-73.953627,40.775396,-73.986928,40.745263,1
9,2013-05-10 08:16:06 UTC,-73.98433,40.7696,-73.99495,40.750038,1
5.5,2014-05-12 10:35:00 UTC,-73.987325,40.729075,-73.993552,40.721812,1
4.5,2012-01-04 18:02:00 UTC,-74.00836,40.721222,-74.006105,40.735097,1
3.7,2012-04-03 19:50:35 UTC,-74.001856,40.735308,-74.005311,40.728745,1
9,2014-02-05 18:39:00 UTC,-73.97853,40.728602,-73.98338,40.743727,6
12,2015-05-15 09:05:02 UTC,-73.97715759,40.77973175,-73.99987793,40.75402069,1
16,2015-05-27 08:44:57 UTC,-73.95715332,40.76858139,-73.97922516,40.73478317,1
4.1,2009-02-08 11:19:00 UTC,-73.986295,40.768348,-73.974753,40.763413,1
16.5,2009-12-21 18:00:00 UTC,-73.993597,40.746719,-74.011932,40.709659,1
7.3,2010-05-03 07:53:35 UTC,-73.963179,40.771507,-73.980259,40.753922,2
5.7,2010-12-12 09:27:00 UTC,-73.997858,40.746065,-73.985955,40.760107,1
3.7,2011-06-16 21:54:18 UTC,-73.968928,40.758258,-73.961828,40.755797,1
4.9,2012-08-22 11:38:26 UTC,-73.966969,40.772342,-73.956786,40.780606,2
8.5,2013-04-09 01:54:02 UTC,-74.005958,40.739691,-73.994135,40.724265,1
3.5,2013-07-07 12:22:00 UTC,-73.979048,40.787112,-73.979665,40.78284,1
8.5,2009-05-04 17:28:00 UTC,-73.963008,40.794275,-73.951547,40.777687,1
8.5,2012-11-09 20:09:00 UTC,-73.967832,40.765737,-73.983307,40.7442,5
6,2014-02-07 09:29:57 UTC,-73.958836,40.780668,-73.952828,40.783164,1
45,2009-01-22 13:11:59 UTC,-73.788148,40.641444,-73.967848,40.760512,1
5.3,2009-04-04 00:27:00 UTC,-73.955228,40.776868,-73.952997,40.787617,1
10.5,2012-08-05 11:56:15 UTC,-73.991116,40.717433,-73.995542,40.749323,2
4.5,2014-10-19 16:46:56 UTC,-73.977235,40.758337,-73.983166,40.749694,2
11,2014-12-02 14:27:37 UTC,-73.978638,40.756607,-74.003259,40.747135,2
12,2015-05-18 22:22:59 UTC,-73.99272919,40.72407913,-73.99450684,40.69425964,2
11,2015-06-06 01:45:36 UTC,-73.97216797,40.74977875,-73.98265076,40.72298431,1
11.7,2010-06-28 12:30:00 UTC,-74.000718,40.758073,-74.00221,40.724643,1
5.5,2013-04-03 20:32:39 UTC,-73.995313,40.717307,-73.987246,40.722301,1
8.1,2009-10-05 17:37:34 UTC,-73.956121,40.787116,-73.981444,40.774182,1
12.5,2012-07-25 21:18:37 UTC,-73.98171,40.770404,-73.993853,40.727232,4
6.5,2013-10-04 01:34:00 UTC,-73.987428,40.741767,-73.988877,40.758032,1
5.5,2014-06-05 16:10:00 UTC,-73.967607,40.80281,-73.956163,40.8047,1
7.7,2009-12-12 00:36:41 UTC,-73.988006,40.740369,-74.008213,40.737625,1
17.3,2012-08-06 00:49:00 UTC,0,0,0,0,5
8.5,2010-03-30 18:10:00 UTC,-73.975762,40.763945,-73.991752,40.753733,1
19.7,2010-06-05 17:24:55 UTC,-73.98113,40.784513,-74.009519,40.710334,2
16.5,2015-01-02 13:59:14 UTC,-73.97216797,40.78217316,-73.98229218,40.7507515,2
7,2015-01-30 06:50:48 UTC,-73.95736694,40.78269196,-73.97182465,40.76574326,1
14.5,2009-09-20 03:01:00 UTC,-73.98878,40.722247,-73.990808,40.683642,5
8.5,2011-10-03 20:02:40 UTC,-73.955081,40.789089,-73.957369,40.76591,1
7.7,2012-05-18 19:10:00 UTC,-73.960552,40.769525,-73.979618,40.763468,5
11,2013-04-29 16:26:00 UTC,-73.987527,40.750887,-73.955072,40.765575,1
10,2014-07-31 11:58:00 UTC,-73.992015,40.749037,-73.983857,40.765412,3
25,2014-09-10 12:21:59 UTC,-73.975329,40.760838,-73.932815,40.751462,1
19,2014-12-01 10:13:00 UTC,-74.006822,40.730207,-73.973422,40.76092,5
7.5,2015-01-07 17:22:43 UTC,-73.99216461,40.74890137,-73.99974823,40.72956848,1
6.2,2009-01-24 23:35:04 UTC,-73.981024,40.744717,-73.98214,40.755543,1
11,2013-01-02 14:56:00 UTC,-74.001393,40.747465,-73.96924,40.762605,1
5.5,2014-05-04 19:02:00 UTC,-73.988275,40.720002,-73.986595,40.728942,6
22.1,2009-09-09 06:33:00 UTC,-73.928475,40.763308,-74.011615,40.7136,1
5.3,2010-03-15 13:08:00 UTC,-73.971495,40.75086,-73.979205,40.736978,1
5.7,2012-03-10 03:09:00 UTC,-73.98972,40.725755,-73.986295,40.718515,1
7.3,2009-08-27 22:38:00 UTC,-73.988367,40.764133,-73.978547,40.752355,1
13.5,2013-02-11 07:53:00 UTC,-73.955377,40.78309,-73.971317,40.75951,3
9,2013-03-27 11:10:46 UTC,-73.971217,40.763977,-73.956023,40.784863,1
15.5,2015-05-10 02:35:06 UTC,-73.9892807,40.71868896,-73.99106598,40.75045776,4
6.1,2009-03-11 10:09:37 UTC,-74.015329,40.715889,-74.006421,40.738747,1
4.9,2010-09-01 18:51:00 UTC,-73.966912,40.756275,-73.967227,40.759708,1
3.7,2010-01-07 15:52:54 UTC,-73.959678,40.779486,-73.957873,40.77615,1
9,2013-03-06 09:08:00 UTC,-73.984738,40.775042,-73.967673,40.766105,1
11.5,2013-07-13 15:37:17 UTC,-73.998473,40.724651,-73.991844,40.749135,2
4.5,2011-11-24 00:17:36 UTC,-74.00595,40.740065,-73.999962,40.738618,3
13,2014-06-27 17:18:32 UTC,-73.986191,40.747602,-74.008774,40.747443,2
8.5,2010-03-22 09:41:46 UTC,-73.969426,40.757964,-73.98607,40.769997,1
15.7,2011-03-13 00:30:00 UTC,-73.9915,40.708622,-73.984673,40.764438,5
7,2014-04-14 17:21:29 UTC,-73.979013,40.750343,-73.965329,40.758486,1
12,2014-05-27 03:11:00 UTC,-74.006952,40.716097,-73.975837,40.748722,1
42,2014-09-27 06:45:00 UTC,-73.781648,40.644792,-73.81229,40.769345,1
9,2013-09-06 13:27:00 UTC,-73.979567,40.789745,-73.959035,40.779237,1
11,2013-10-02 09:01:19 UTC,-73.989651,40.762761,-73.992537,40.741131,1
15.7,2009-01-23 10:32:03 UTC,-73.988554,40.748749,-73.954892,40.811775,1
3.3,2012-06-14 19:54:24 UTC,-73.986387,40.715847,-73.977898,40.71331,2
19,2013-03-20 08:17:49 UTC,-74.009364,40.70501,-73.979918,40.743774,1
